EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEGELER FLIESSTAL (STAID: 4581).
Blended and updated with sources: 121153 127849 128065 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
128065,19810109,  -67,    0
128065,19810110,   -3,    0
128065,19810111,  -22,    0
128065,19810112,  -62,    0
128065,19810113,  -18,    0
128065,19810114,  -37,    0
128065,19810115,  -11,    0
128065,19810116,  -23,    0
128065,19810117,  -32,    0
128065,19810118,  -41,    0
128065,19810119,  -45,    0
128065,19810120,  -32,    0
128065,19810121,  -57,    0
128065,19810122, -122,    0
128065,19810123, -109,    0
128065,19810124,   -2,    0
128065,19810125,   -2,    0
128065,19810126,  -47,    0
128065,19810127, -103,    0
128065,19810128,  -78,    0
128065,19810129,   11,    0
128065,19810130,  -11,    0
128065,19810131,   -8,    0
128065,19810201,  -12,    0
128065,19810202,    8,    0
128065,19810203,   40,    0
128065,19810204,   22,    0
128065,19810205,    5,    0
128065,19810206,   -2,    0
128065,19810207,   44,    0
128065,19810208,   53,    0
128065,19810209,   40,    0
128065,19810210,   29,    0
128065,19810211,  -23,    0
128065,19810212,  -33,    0
128065,19810213,  -14,    0
128065,19810214,  -31,    0
128065,19810215,  -22,    0
128065,19810216,  -15,    0
128065,19810217,  -18,    0
128065,19810218,  -34,    0
128065,19810219,  -33,    0
128065,19810220,  -46,    0
128065,19810221,  -92,    0
128065,19810222,  -63,    0
128065,19810223,  -32,    0
128065,19810224,  -18,    0
128065,19810225,  -16,    0
128065,19810226,  -57,    0
128065,19810227,  -50,    0
128065,19810228,  -65,    0
128065,19810301,  -29,    0
128065,19810302,  -13,    0
128065,19810303,  -10,    0
128065,19810304,   -9,    0
128065,19810305,  -22,    0
128065,19810306,  -21,    0
128065,19810307,   36,    0
128065,19810308,   90,    0
128065,19810309,   83,    0
128065,19810310,   26,    0
128065,19810311,   48,    0
128065,19810312,   21,    0
128065,19810313,   28,    0
128065,19810314,   24,    0
128065,19810315,   34,    0
128065,19810316,   -2,    0
128065,19810317,    1,    0
128065,19810318,   -3,    0
128065,19810319,    9,    0
128065,19810320,   59,    0
128065,19810321,   28,    0
128065,19810322,   73,    0
128065,19810323,   29,    0
128065,19810324,   88,    0
128065,19810325,   84,    0
128065,19810326,   73,    0
128065,19810327,   46,    0
128065,19810328,    3,    0
128065,19810329,   28,    0
128065,19810330,   53,    0
128065,19810331,   86,    0
128065,19810401,  103,    0
128065,19810402,   86,    0
128065,19810403,   52,    0
128065,19810404,   37,    0
128065,19810405,   47,    0
128065,19810406,   22,    0
128065,19810407,    8,    0
128065,19810408,   30,    0
128065,19810409,   22,    0
128065,19810410,   77,    0
128065,19810411,   42,    0
128065,19810412,   51,    0
128065,19810413,   78,    0
128065,19810414,  -15,    0
128065,19810415,   -9,    0
128065,19810416,   19,    0
128065,19810417,  -37,    0
128065,19810418,  -35,    0
128065,19810419,   16,    0
128065,19810420,  -14,    0
128065,19810421,  -12,    0
128065,19810422,    5,    0
128065,19810423,  -50,    0
128065,19810424,  -47,    0
128065,19810425,  -12,    0
128065,19810426,   12,    0
128065,19810427,   43,    0
128065,19810428,   37,    0
128065,19810429,   33,    0
128065,19810430,   62,    0
128065,19810501,   36,    0
128065,19810502,   21,    0
128065,19810503,   -2,    0
128065,19810504,   -8,    0
128065,19810505,   54,    0
128065,19810506,   26,    0
128065,19810507,   41,    0
128065,19810508,   83,    0
128065,19810509,   98,    0
128065,19810510,  141,    0
128065,19810511,  136,    0
128065,19810512,  144,    0
128065,19810513,  117,    0
128065,19810514,  122,    0
128065,19810515,  125,    0
128065,19810516,  123,    0
128065,19810517,  107,    0
128065,19810518,   93,    0
128065,19810519,   68,    0
128065,19810520,  103,    0
128065,19810521,  114,    0
128065,19810522,  130,    0
128065,19810523,  117,    0
128065,19810524,   72,    0
128065,19810525,   73,    0
128065,19810526,  123,    0
128065,19810527,  123,    0
128065,19810528,   98,    0
128065,19810529,   52,    0
128065,19810530,   72,    0
128065,19810531,   97,    0
128065,19810601,  127,    0
128065,19810602,  155,    0
128065,19810603,  177,    0
128065,19810604,  153,    0
128065,19810605,  127,    0
128065,19810606,  118,    0
128065,19810607,  139,    0
128065,19810608,  128,    0
128065,19810609,  162,    0
128065,19810610,  138,    0
128065,19810611,   78,    0
128065,19810612,  129,    0
128065,19810613,   63,    0
128065,19810614,  108,    0
128065,19810615,  133,    0
128065,19810616,  109,    0
128065,19810617,   89,    0
128065,19810618,  102,    0
128065,19810619,   95,    0
128065,19810620,   93,    0
128065,19810621,   88,    0
128065,19810622,   64,    0
128065,19810623,  115,    0
128065,19810624,  124,    0
128065,19810625,   94,    0
128065,19810626,  109,    0
128065,19810627,  129,    0
128065,19810628,  121,    0
128065,19810629,  141,    0
128065,19810630,   93,    0
128065,19810701,  123,    0
128065,19810702,  143,    0
128065,19810703,  139,    0
128065,19810704,  121,    0
128065,19810705,   88,    0
128065,19810706,  126,    0
128065,19810707,  116,    0
128065,19810708,  135,    0
128065,19810709,  153,    0
128065,19810710,  152,    0
128065,19810711,  148,    0
128065,19810712,  179,    0
128065,19810713,  128,    0
128065,19810714,  125,    0
128065,19810715,  140,    0
128065,19810716,  112,    0
128065,19810717,  136,    0
128065,19810718,   84,    0
128065,19810719,  117,    0
128065,19810720,  118,    0
128065,19810721,  123,    0
128065,19810722,  140,    0
128065,19810723,  143,    0
128065,19810724,  159,    0
128065,19810725,  127,    0
128065,19810726,  123,    0
128065,19810727,  123,    0
128065,19810728,  123,    0
128065,19810729,  121,    0
128065,19810730,  123,    0
128065,19810731,  122,    0
128065,19810801,  111,    0
128065,19810802,  120,    0
128065,19810803,  122,    0
128065,19810804,  108,    0
128065,19810805,  117,    0
128065,19810806,  126,    0
128065,19810807,  146,    0
128065,19810808,  164,    0
128065,19810809,  173,    0
128065,19810810,  164,    0
128065,19810811,  157,    0
128065,19810812,   93,    0
128065,19810813,  109,    0
128065,19810814,  128,    0
128065,19810815,  164,    0
128065,19810816,  143,    0
128065,19810817,   98,    0
128065,19810818,  103,    0
128065,19810819,  118,    0
128065,19810820,  132,    0
128065,19810821,  121,    0
128065,19810822,  100,    0
128065,19810823,  106,    0
128065,19810824,  109,    0
128065,19810825,   97,    0
128065,19810826,  124,    0
128065,19810827,  119,    0
128065,19810828,   84,    0
128065,19810829,   81,    0
128065,19810830,   70,    0
128065,19810831,   58,    0
128065,19810901,   74,    0
128065,19810902,   37,    0
128065,19810903,   53,    0
128065,19810904,   49,    0
128065,19810905,   50,    0
128065,19810906,   55,    0
128065,19810907,   67,    0
128065,19810908,  128,    0
128065,19810909,  140,    0
128065,19810910,  124,    0
128065,19810911,  118,    0
128065,19810912,  140,    0
128065,19810913,  100,    0
128065,19810914,   65,    0
128065,19810915,   70,    0
128065,19810916,   58,    0
128065,19810917,   44,    0
128065,19810918,   28,    0
128065,19810919,   82,    0
128065,19810920,   73,    0
128065,19810921,  134,    0
128065,19810922,  105,    0
128065,19810923,  111,    0
128065,19810924,   59,    0
128065,19810925,   83,    0
128065,19810926,   78,    0
128065,19810927,  151,    0
128065,19810928,  102,    0
128065,19810929,  115,    0
128065,19810930,   84,    0
128065,19811001,   67,    0
128065,19811002,  119,    0
128065,19811003,  108,    0
128065,19811004,   88,    0
128065,19811005,   98,    0
128065,19811006,   62,    0
128065,19811007,  110,    0
128065,19811008,   88,    0
128065,19811009,  107,    0
128065,19811010,   93,    0
128065,19811011,   70,    0
128065,19811012,   58,    0
128065,19811013,   51,    0
128065,19811014,   33,    0
128065,19811015,  -10,    0
128065,19811016,   -7,    0
128065,19811017,  -20,    0
128065,19811018,   32,    0
128065,19811019,   46,    0
128065,19811020,   71,    0
128065,19811021,   52,    0
128065,19811022,   39,    0
128065,19811023,   43,    0
128065,19811024,   14,    0
128065,19811025,   12,    0
128065,19811026,   17,    0
128065,19811027,   -2,    0
128065,19811028,   48,    0
128065,19811029,   33,    0
128065,19811030,   43,    0
128065,19811031,   47,    0
128065,19811101,   63,    0
128065,19811102,   83,    0
128065,19811103,   60,    0
128065,19811104,   73,    0
128065,19811105,   47,    0
128065,19811106,   24,    0
128065,19811107,  -13,    0
128065,19811108,   -8,    0
128065,19811109,  -26,    0
128065,19811110,  -48,    0
128065,19811111,  -17,    0
128065,19811112,   23,    0
128065,19811113,   38,    0
128065,19811114,   10,    0
128065,19811115,   -5,    0
128065,19811116,   -7,    0
128065,19811117,  -13,    0
128065,19811118,   20,    0
128065,19811119,   33,    0
128065,19811120,  -13,    0
128065,19811121,   74,    0
128065,19811122,   62,    0
128065,19811123,  113,    0
128065,19811124,   42,    0
128065,19811125,   23,    0
128065,19811126,   18,    0
128065,19811127,   19,    0
128065,19811128,   21,    0
128065,19811129,  -17,    0
128065,19811130,    1,    0
128065,19811201,  -28,    0
128065,19811202,   12,    0
128065,19811203,  -15,    0
128065,19811204,   14,    0
128065,19811205,    1,    0
128065,19811206,    2,    0
128065,19811207,   -1,    0
128065,19811208,  -33,    0
128065,19811209,  -30,    0
128065,19811210,  -31,    0
128065,19811211,  -48,    0
128065,19811212,  -34,    0
128065,19811213,  -98,    0
128065,19811214,  -97,    0
128065,19811215, -113,    0
128065,19811216, -137,    0
128065,19811217, -125,    0
128065,19811218, -108,    0
128065,19811219,  -83,    0
128065,19811220, -115,    0
128065,19811221, -137,    0
128065,19811222, -139,    0
128065,19811223,  -70,    0
128065,19811224,  -32,    0
128065,19811225,  -34,    0
128065,19811226,  -16,    0
128065,19811227,  -41,    0
128065,19811228,  -92,    0
128065,19811229, -100,    0
128065,19811230,  -43,    0
128065,19811231,   10,    0
128065,19820101,   10,    0
128065,19820102,   18,    0
128065,19820103,   37,    0
128065,19820104,   71,    0
128065,19820105,   33,    0
128065,19820106,  -78,    0
128065,19820107, -108,    0
128065,19820108, -147,    0
128065,19820109, -157,    0
128065,19820110, -193,    0
128065,19820111, -148,    0
128065,19820112,  -86,    0
128065,19820113, -115,    0
128065,19820114, -127,    0
128065,19820115, -127,    0
128065,19820116, -101,    0
128065,19820117, -113,    0
128065,19820118, -120,    0
128065,19820119,  -99,    0
128065,19820120, -107,    0
128065,19820121, -114,    0
128065,19820122, -118,    0
128065,19820123,  -22,    0
128065,19820124,  -17,    0
128065,19820125,   -2,    0
128065,19820126,    1,    0
128065,19820127,    6,    0
128065,19820128,  -29,    0
128065,19820129,    0,    0
128065,19820130,   18,    0
128065,19820131,   -3,    0
128065,19820201,  -41,    0
128065,19820202,  -75,    0
128065,19820203,  -60,    0
128065,19820204,  -58,    0
128065,19820205,  -89,    0
128065,19820206,  -64,    0
128065,19820207,   29,    0
128065,19820208,   27,    0
128065,19820209,    8,    0
128065,19820210,  -17,    0
128065,19820211,    7,    0
128065,19820212,  -13,    0
128065,19820213,  -19,    0
128065,19820214,   -3,    0
128065,19820215,  -25,    0
128065,19820216,  -19,    0
128065,19820217,  -20,    0
128065,19820218,  -29,    0
128065,19820219,  -31,    0
128065,19820220,  -79,    0
128065,19820221,  -91,    0
128065,19820222,  -78,    0
128065,19820223,  -58,    0
128065,19820224, -101,    0
128065,19820225, -103,    0
128065,19820226,  -70,    0
128065,19820227,  -28,    0
128065,19820228,  -27,    0
128065,19820301,   44,    0
128065,19820302,   32,    0
128065,19820303,   29,    0
128065,19820304,   46,    0
128065,19820305,   12,    0
128065,19820306,  -38,    0
128065,19820307,  -48,    0
128065,19820308,  -20,    0
128065,19820309,  -23,    0
128065,19820310,  -14,    0
128065,19820311,   13,    0
128065,19820312,   -4,    0
128065,19820313,    7,    0
128065,19820314,    6,    0
128065,19820315,   48,    0
128065,19820316,   33,    0
128065,19820317,   21,    0
128065,19820318,   -8,    0
128065,19820319,   10,    0
128065,19820320,    2,    0
128065,19820321,   -8,    0
128065,19820322,   -3,    0
128065,19820323,  -38,    0
128065,19820324,  -40,    0
128065,19820325,   11,    0
128065,19820326,    5,    0
128065,19820327,  -17,    0
128065,19820328,   18,    0
128065,19820329,   42,    0
128065,19820330,   -3,    0
128065,19820331,    7,    0
128065,19820401,  -27,    0
128065,19820402,    8,    0
128065,19820403,   47,    0
128065,19820404,   29,    0
128065,19820405,   -4,    0
128065,19820406,   14,    0
128065,19820407,   93,    0
128065,19820408,   31,    0
128065,19820409,    3,    0
128065,19820410,    7,    0
128065,19820411,   13,    0
128065,19820412,   13,    0
128065,19820413,   12,    0
128065,19820414,  -33,    0
128065,19820415,  -16,    0
128065,19820416,    3,    0
128065,19820417,   45,    0
128065,19820418,    8,    0
128065,19820419,  -17,    0
128065,19820420,  -10,    0
128065,19820421,  -11,    0
128065,19820422,  -27,    0
128065,19820423,  -26,    0
128065,19820424,   -1,    0
128065,19820425,  -11,    0
128065,19820426,   48,    0
128065,19820427,   -7,    0
128065,19820428,  -13,    0
128065,19820429,   14,    0
128065,19820430,    8,    0
128065,19820501,   46,    0
128065,19820502,   12,    0
128065,19820503,   12,    0
128065,19820504,   23,    0
128065,19820505,   88,    0
128065,19820506,   52,    0
128065,19820507,   23,    0
128065,19820508,   37,    0
128065,19820509,   53,    0
128065,19820510,   42,    0
128065,19820511,   82,    0
128065,19820512,   30,    0
128065,19820513,   12,    0
128065,19820514,   32,    0
128065,19820515,   34,    0
128065,19820516,   70,    0
128065,19820517,  103,    0
128065,19820518,  132,    0
128065,19820519,  122,    0
128065,19820520,   60,    0
128065,19820521,  112,    0
128065,19820522,  128,    0
128065,19820523,  118,    0
128065,19820524,   96,    0
128065,19820525,   86,    0
128065,19820526,   79,    0
128065,19820527,  107,    0
128065,19820528,  111,    0
128065,19820529,   83,    0
128065,19820530,   48,    0
128065,19820531,   73,    0
128065,19820601,   97,    0
128065,19820602,  121,    0
128065,19820603,  147,    0
128065,19820604,  148,    0
128065,19820605,  157,    0
128065,19820606,  165,    0
128065,19820607,  137,    0
128065,19820608,   58,    0
128065,19820609,  113,    0
128065,19820610,  115,    0
128065,19820611,   83,    0
128065,19820612,  138,    0
128065,19820613,  103,    0
128065,19820614,   87,    0
128065,19820615,   90,    0
128065,19820616,   72,    0
128065,19820617,   48,    0
128065,19820618,   34,    0
128065,19820619,  111,    0
128065,19820620,  113,    0
128065,19820621,   91,    0
128065,19820622,   93,    0
128065,19820623,  139,    0
128065,19820624,  125,    0
128065,19820625,  117,    0
128065,19820626,  153,    0
128065,19820627,  133,    0
128065,19820628,  102,    0
128065,19820629,  110,    0
128065,19820630,  108,    0
128065,19820701,   97,    0
128065,19820702,  110,    0
128065,19820703,  146,    0
128065,19820704,  130,    0
128065,19820705,  103,    0
128065,19820706,   90,    0
128065,19820707,  115,    0
128065,19820708,   82,    0
128065,19820709,   94,    0
128065,19820710,  115,    0
128065,19820711,  122,    0
128065,19820712,  138,    0
128065,19820713,  156,    0
128065,19820714,  163,    0
128065,19820715,  163,    0
128065,19820716,  175,    0
128065,19820717,  164,    0
128065,19820718,  103,    0
128065,19820719,  110,    0
128065,19820720,  136,    0
128065,19820721,  154,    0
128065,19820722,  111,    0
128065,19820723,  128,    0
128065,19820724,  112,    0
128065,19820725,  162,    0
128065,19820726,  146,    0
128065,19820727,  112,    0
128065,19820728,  115,    0
128065,19820729,   88,    0
128065,19820730,   98,    0
128065,19820731,  129,    0
128065,19820801,  142,    0
128065,19820802,  149,    0
128065,19820803,  147,    0
128065,19820804,  173,    0
128065,19820805,  157,    0
128065,19820806,  155,    0
128065,19820807,  147,    0
128065,19820808,  153,    0
128065,19820809,  159,    0
128065,19820810,  157,    0
128065,19820811,  114,    0
128065,19820812,   93,    0
128065,19820813,  160,    0
128065,19820814,  128,    0
128065,19820815,   75,    0
128065,19820816,  153,    0
128065,19820817,  122,    0
128065,19820818,  115,    0
128065,19820819,  119,    0
128065,19820820,   90,    0
128065,19820821,  108,    0
128065,19820822,  105,    0
128065,19820823,  105,    0
128065,19820824,  126,    0
128065,19820825,  110,    0
128065,19820826,  106,    0
128065,19820827,  133,    0
128065,19820828,   73,    0
128065,19820829,   66,    0
128065,19820830,   68,    0
128065,19820831,  118,    0
128065,19820901,  109,    0
128065,19820902,  116,    0
128065,19820903,   90,    0
128065,19820904,  122,    0
128065,19820905,   77,    0
128065,19820906,  143,    0
128065,19820907,  135,    0
128065,19820908,  123,    0
128065,19820909,   97,    0
128065,19820910,   58,    0
128065,19820911,   68,    0
128065,19820912,  113,    0
128065,19820913,   88,    0
128065,19820914,   87,    0
128065,19820915,   63,    0
128065,19820916,   90,    0
128065,19820917,  117,    0
128065,19820918,  120,    0
128065,19820919,   97,    0
128065,19820920,   97,    0
128065,19820921,  135,    0
128065,19820922,   71,    0
128065,19820923,   57,    0
128065,19820924,   61,    0
128065,19820925,   72,    0
128065,19820926,  122,    0
128065,19820927,   97,    0
128065,19820928,   58,    0
128065,19820929,   67,    0
128065,19820930,   68,    0
128065,19821001,   97,    0
128065,19821002,   75,    0
128065,19821003,   83,    0
128065,19821004,   50,    0
128065,19821005,   97,    0
128065,19821006,  114,    0
128065,19821007,   98,    0
128065,19821008,   89,    0
128065,19821009,   82,    0
128065,19821010,   63,    0
128065,19821011,   48,    0
128065,19821012,   50,    0
128065,19821013,   82,    0
128065,19821014,   77,    0
128065,19821015,   97,    0
128065,19821016,   39,    0
128065,19821017,   -4,    0
128065,19821018,   66,    0
128065,19821019,   68,    0
128065,19821020,   80,    0
128065,19821021,   84,    0
128065,19821022,   32,    0
128065,19821023,   48,    0
128065,19821024,   81,    0
128065,19821025,   17,    0
128065,19821026,   12,    0
128065,19821027,   11,    0
128065,19821028,   74,    0
128065,19821029,   66,    0
128065,19821030,   22,    0
128065,19821031,   41,    0
128065,19821101,   -2,    0
128065,19821102,  118,    0
128065,19821103,   98,    0
128065,19821104,   27,    0
128065,19821105,  -13,    0
128065,19821106,  -48,    0
128065,19821107,  -28,    0
128065,19821108,   11,    0
128065,19821109,   78,    0
128065,19821110,   62,    0
128065,19821111,   93,    0
128065,19821112,   38,    0
128065,19821113,   70,    0
128065,19821114,   19,    0
128065,19821115,  -36,    0
128065,19821116,   11,    0
128065,19821117,    8,    0
128065,19821118,   32,    0
128065,19821119,   75,    0
128065,19821120,   36,    0
128065,19821121,   19,    0
128065,19821122,   47,    0
128065,19821123,   20,    0
128065,19821124,   73,    0
128065,19821125,    1,    0
128065,19821126,   28,    0
128065,19821127,    1,    0
128065,19821128,   -7,    0
128065,19821129,   -8,    0
128065,19821130,   21,    0
128065,19821201,   -3,    0
128065,19821202,  -20,    0
128065,19821203,  -18,    0
128065,19821204,  -22,    0
128065,19821205,  -18,    0
128065,19821206,    7,    0
128065,19821207,   13,    0
128065,19821208,   18,    0
128065,19821209,   51,    0
128065,19821210,   55,    0
128065,19821211,   33,    0
128065,19821212,  -28,    0
128065,19821213,  -62,    0
128065,19821214,  -27,    0
128065,19821215,  -12,    0
128065,19821216,   46,    0
128065,19821217,    8,    0
128065,19821218,   -7,    0
128065,19821219,    3,    0
128065,19821220,    3,    0
128065,19821221,   38,    0
128065,19821222,   39,    0
128065,19821223,  -19,    0
128065,19821224,  -28,    0
128065,19821225,   -2,    0
128065,19821226,   -7,    0
128065,19821227,   48,    0
128065,19821228,   17,    0
128065,19821229,   -8,    0
128065,19821230,  -19,    0
128065,19821231,  -13,    0
128065,19830101,   -2,    0
128065,19830102,    8,    0
128065,19830103,    2,    0
128065,19830104,   54,    0
128065,19830105,   18,    0
128065,19830106,   71,    0
128065,19830107,   36,    0
128065,19830108,   25,    0
128065,19830109,   22,    0
128065,19830110,   48,    0
128065,19830111,   57,    0
128065,19830112,   30,    0
128065,19830113,   26,    0
128065,19830114,    2,    0
128065,19830115,    0,    0
128065,19830116,    8,    0
128065,19830117,   33,    0
128065,19830118,    2,    0
128065,19830119,  -13,    0
128065,19830120,  -23,    0
128065,19830121,    8,    0
128065,19830122,   61,    0
128065,19830123,   32,    0
128065,19830124,   11,    0
128065,19830125,    1,    0
128065,19830126,   35,    0
128065,19830127,   53,    0
128065,19830128,   58,    0
128065,19830129,   55,    0
128065,19830130,   28,    0
128065,19830131,    5,    0
128065,19830201,    5,    0
128065,19830202,   -7,    0
128065,19830203,  -11,    0
128065,19830204,  -17,    0
128065,19830205,  -27,    0
128065,19830206,  -33,    0
128065,19830207,  -23,    0
128065,19830208,  -60,    0
128065,19830209,  -63,    0
128065,19830210, -100,    0
128065,19830211,  -37,    0
128065,19830212,  -16,    0
128065,19830213,  -70,    0
128065,19830214, -122,    0
128065,19830215,  -98,    0
128065,19830216, -157,    0
128065,19830217,  -96,    0
128065,19830218,  -53,    0
128065,19830219,   -3,    0
128065,19830220,  -18,    0
128065,19830221,  -61,    0
128065,19830222, -117,    0
128065,19830223,  -69,    0
128065,19830224,  -91,    0
128065,19830225,  -68,    0
128065,19830226,  -28,    0
128065,19830227,   21,    0
128065,19830228,   27,    0
128065,19830301,   -7,    0
128065,19830302,  -20,    0
128065,19830303,  -20,    0
128065,19830304,  -62,    0
128065,19830305,    5,    0
128065,19830306,   58,    0
128065,19830307,   67,    0
128065,19830308,   67,    0
128065,19830309,   61,    0
128065,19830310,   62,    0
128065,19830311,  -20,    0
128065,19830312,  -53,    0
128065,19830313,  -44,    0
128065,19830314,   -1,    0
128065,19830315,   41,    0
128065,19830316,   37,    0
128065,19830317,   29,    0
128065,19830318,   80,    0
128065,19830319,   89,    0
128065,19830320,   71,    0
128065,19830321,   73,    0
128065,19830322,   12,    0
128065,19830323,    7,    0
128065,19830324,   47,    0
128065,19830325,   22,    0
128065,19830326,   10,    0
128065,19830327,  -22,    0
128065,19830328,   17,    0
128065,19830329,   -3,    0
128065,19830330,  -13,    0
128065,19830331,   34,    0
128065,19830401,   45,    0
128065,19830402,   41,    0
128065,19830403,   14,    0
128065,19830404,  -11,    0
128065,19830405,    6,    0
128065,19830406,   29,    0
128065,19830407,   24,    0
128065,19830408,   -3,    0
128065,19830409,   18,    0
128065,19830410,  -28,    0
128065,19830411,   93,    0
128065,19830412,   28,    0
128065,19830413,   18,    0
128065,19830414,   23,    0
128065,19830415,   43,    0
128065,19830416,   61,    0
128065,19830417,   61,    0
128065,19830418,  104,    0
128065,19830419,   94,    0
128065,19830420,   35,    0
128065,19830421,   59,    0
128065,19830422,   90,    0
128065,19830423,   59,    0
128065,19830424,   98,    0
128065,19830425,   88,    0
128065,19830426,   61,    0
128065,19830427,   85,    0
128065,19830428,   48,    0
128065,19830429,   40,    0
128065,19830430,   25,    0
128065,19830501,   49,    0
128065,19830502,   96,    0
128065,19830503,   62,    0
128065,19830504,   72,    0
128065,19830505,   50,    0
128065,19830506,   18,    0
128065,19830507,   50,    0
128065,19830508,  100,    0
128065,19830509,   91,    0
128065,19830510,   56,    0
128065,19830511,   78,    0
128065,19830512,   79,    0
128065,19830513,   77,    0
128065,19830514,   80,    0
128065,19830515,  116,    0
128065,19830516,  140,    0
128065,19830517,  115,    0
128065,19830518,  114,    0
128065,19830519,   58,    0
128065,19830520,   62,    0
128065,19830521,  110,    0
128065,19830522,  113,    0
128065,19830523,  108,    0
128065,19830524,   97,    0
128065,19830525,  107,    0
128065,19830526,  116,    0
128065,19830527,   91,    0
128065,19830528,   92,    0
128065,19830529,   47,    0
128065,19830530,   79,    0
128065,19830531,   48,    0
128065,19830601,   87,    0
128065,19830602,  150,    0
128065,19830603,  107,    0
128065,19830604,   91,    0
128065,19830605,  139,    0
128065,19830606,   82,    0
128065,19830607,   17,    0
128065,19830608,   61,    0
128065,19830609,  112,    0
128065,19830610,  125,    0
128065,19830611,   94,    0
128065,19830612,   82,    0
128065,19830613,  132,    0
128065,19830614,  142,    0
128065,19830615,   92,    0
128065,19830616,   72,    0
128065,19830617,   61,    0
128065,19830618,   98,    0
128065,19830619,   87,    0
128065,19830620,   82,    0
128065,19830621,  101,    0
128065,19830622,  103,    0
128065,19830623,   63,    0
128065,19830624,   84,    0
128065,19830625,  123,    0
128065,19830626,  100,    0
128065,19830627,  137,    0
128065,19830628,   96,    0
128065,19830629,   71,    0
128065,19830630,  141,    0
128065,19830701,  129,    0
128065,19830702,   93,    0
128065,19830703,  143,    0
128065,19830704,   94,    0
128065,19830705,   96,    0
128065,19830706,  140,    0
128065,19830707,  165,    0
128065,19830708,  153,    0
128065,19830709,   97,    0
128065,19830710,  125,    0
128065,19830711,  145,    0
128065,19830712,  147,    0
128065,19830713,  157,    0
128065,19830714,  131,    0
128065,19830715,  113,    0
128065,19830716,  183,    0
128065,19830717,  110,    0
128065,19830718,  168,    0
128065,19830719,  173,    0
128065,19830720,  109,    0
128065,19830721,   77,    0
128065,19830722,  125,    0
128065,19830723,  118,    0
128065,19830724,  120,    0
128065,19830725,  127,    0
128065,19830726,  123,    0
128065,19830727,  157,    0
128065,19830728,  179,    0
128065,19830729,  135,    0
128065,19830730,  153,    0
128065,19830731,   83,    0
128065,19830801,  188,    0
128065,19830802,  160,    0
128065,19830803,  111,    0
128065,19830804,  103,    0
128065,19830805,  125,    0
128065,19830806,  124,    0
128065,19830807,  110,    0
128065,19830808,  141,    0
128065,19830809,  131,    0
128065,19830810,  108,    0
128065,19830811,  133,    0
128065,19830812,  106,    0
128065,19830813,  120,    0
128065,19830814,   97,    0
128065,19830815,   63,    0
128065,19830816,  105,    0
128065,19830817,  135,    0
128065,19830818,  130,    0
128065,19830819,  131,    0
128065,19830820,  128,    0
128065,19830821,  124,    0
128065,19830822,  137,    0
128065,19830823,  178,    0
128065,19830824,  170,    0
128065,19830825,  138,    0
128065,19830826,  118,    0
128065,19830827,   98,    0
128065,19830828,   97,    0
128065,19830829,   57,    0
128065,19830830,   67,    0
128065,19830831,   68,    0
128065,19830901,  111,    0
128065,19830902,  140,    0
128065,19830903,  158,    0
128065,19830904,  129,    0
128065,19830905,  131,    0
128065,19830906,  105,    0
128065,19830907,   70,    0
128065,19830908,   85,    0
128065,19830909,   80,    0
128065,19830910,  123,    0
128065,19830911,  126,    0
128065,19830912,  105,    0
128065,19830913,  108,    0
128065,19830914,   76,    0
128065,19830915,  133,    0
128065,19830916,  146,    0
128065,19830917,  103,    0
128065,19830918,   97,    0
128065,19830919,  135,    0
128065,19830920,   87,    0
128065,19830921,   51,    0
128065,19830922,   94,    0
128065,19830923,   51,    0
128065,19830924,   32,    0
128065,19830925,   85,    0
128065,19830926,   67,    0
128065,19830927,   66,    0
128065,19830928,   82,    0
128065,19830929,   36,    0
128065,19830930,   67,    0
128065,19831001,  -32,    0
128065,19831002,   -7,    0
128065,19831003,  122,    0
128065,19831004,  147,    0
128065,19831005,  124,    0
128065,19831006,  105,    0
128065,19831007,   87,    0
128065,19831008,   78,    0
128065,19831009,   65,    0
128065,19831010,   32,    0
128065,19831011,   87,    0
128065,19831012,   69,    0
128065,19831013,   93,    0
128065,19831014,   92,    0
128065,19831015,   42,    0
128065,19831016,  102,    0
128065,19831017,   68,    0
128065,19831018,   59,    0
128065,19831019,   92,    0
128065,19831020,   59,    0
128065,19831021,   24,    0
128065,19831022,   -8,    0
128065,19831023,    1,    0
128065,19831024,  -41,    0
128065,19831025,  -23,    0
128065,19831026,   65,    0
128065,19831027,   66,    0
128065,19831028,   51,    0
128065,19831029,  -12,    0
128065,19831030,   20,    0
128065,19831031,   28,    0
128065,19831101,   74,    0
